product_id,cart_id,quantity
2163,6950,10
1643,846,18
1421,228,6
319,6397,16
2582,5409,1
523,244,19
591,9260,18
346,9231,19
278,4481,8
1736,5043,1
2690,698,5
931,8418,1
1282,4342,9
2482,8286,11
1407,873,8
2767,7066,14
2095,7814,7
1047,5242,5
2636,3612,19
1931,6178,6
2006,334,13
2136,967,9
1141,1084,8
982,7684,11
2048,9827,18
25,6377,7
567,9433,10
1046,1661,2
445,6457,19
2516,7243,20
326,9753,14
2080,8759,15
1277,6905,4
1338,2841,7
686,2976,13
2497,5684,17
2641,1689,17
710,4887,16
2504,9334,1
298,4997,17
2905,6836,1
2366,2780,8
269,9179,11
1779,457,8
655,3191,3
1386,8232,1
2662,2169,7
1773,5689,2
2674,7618,3
2666,889,3
1543,6089,14
282,7012,1
2735,367,16
2851,6688,11
1208,4910,3
1147,974,2
1172,2063,10
989,2393,8
909,8059,7
1237,3317,1
2077,1851,10
1088,2986,16
2035,9371,9
1412,8891,3
1584,5573,3
2132,3416,16
2900,4672,1
2232,1410,7
14,9050,7
955,2594,11
1927,1535,9
1112,7793,2
2720,6983,1
714,5428,15
2045,3407,4
309,4365,11
2229,2372,14
470,8245,3
345,2989,15
2755,1188,10
750,4834,12
2650,3964,20
2530,6532,19
2369,6399,11
334,8781,20
1884,6031,14
2377,1540,5
1091,4586,13
1889,3989,10
1919,4327,15
2312,5257,10
1393,1969,19
2888,1804,3
1954,1992,11
367,279,20
591,6410,6
971,9938,10
1897,9436,15
1082,6644,9
2724,2148,9
718,7619,20
1615,672,20
1509,6834,1
1275,7547,14
1657,712,16
349,7560,13
2246,1271,8
2399,9120,3
1114,3373,2
980,9555,5
1425,7082,10
742,6621,12
1705,8755,15
1856,86,5
801,2184,19
289,2112,6
2249,6348,17
347,5860,17
2517,78,18
1033,533,2
2555,7663,9
2264,2054,2
787,8114,15
2529,571,5
1904,5106,20
1659,4606,20
2607,3456,20
701,2361,3
1168,1160,2
1443,636,14
1690,6498,5
1498,2927,5
348,6268,9
2579,9421,13
151,1052,1
1194,1181,13
833,4193,8
2427,9252,1
1970,4278,6
334,1738,12
2958,3027,14
143,30,7
49,7024,14
439,881,5
435,8535,13
734,7531,9
2602,7023,3
2738,8562,8
1914,4054,9
647,2854,8
1838,3213,5
1239,7532,19
359,7775,3
1434,9805,12
293,9347,16
554,4354,4
1071,3923,13
214,3691,4
776,9005,8
2853,7401,11
1030,9079,19
268,7324,3
2765,2154,3
1385,3727,12
1836,8678,13
231,3904,2
118,5457,14
1889,159,14
780,1604,2
878,1904,20
274,4709,9
1225,3883,3
645,2688,20
2577,4067,5
596,7942,10
2370,4368,4
518,3949,16
2954,1192,17
2243,2046,19
2867,1543,1
1382,5414,10
2327,1522,7
2880,4066,20
2599,4808,14
2417,5522,13
1862,8237,1
2691,715,9
1574,3691,9
1822,9227,11
2379,778,8
2560,6128,11
2202,3721,2
2584,9215,8
2057,588,15
2829,8379,15
1259,462,15
952,1902,8
174,8207,12
2910,9860,7
1451,540,19
2415,5258,18
2341,6580,15
1004,5278,11
2182,976,15
2739,9933,3
2440,4988,2
2477,3728,13
1759,7168,1
1122,8640,6
1778,9028,5
1872,8049,14
895,5458,9
1708,1287,4
1663,4724,4
2253,5536,12
1954,8388,17
1630,4989,13
815,9022,12
1461,8926,19
1934,9454,12
2401,8741,6
1693,4700,17
2986,5592,12
707,9467,7
2809,2274,17
2928,5002,20
1534,5821,19
2519,8463,12
2568,7430,3
692,2214,19
2874,8208,11
1240,5520,15
2770,8229,13
1851,4828,19
2386,1291,3
2236,3807,10
2678,2743,8
2343,9927,14
693,5767,18
180,9720,12
2674,5875,2
184,1027,3
1992,912,18
459,3065,3
80,7187,16
1004,6684,15
1133,2142,13
172,9904,17
1278,2024,4
956,1922,16
156,4048,6
2016,881,7
1925,7377,10
1248,2744,8
1856,4703,9
2648,5667,19
1177,6145,12
1439,3827,12
1057,2537,19
1323,8470,12
1660,4756,4
973,872,13
2570,6683,13
841,489,18
463,9482,3
1277,2017,2
2354,5302,1
5,2649,3
2716,6193,5
3000,7229,19
2138,4154,18
2937,5995,7
1266,6792,9
1741,652,16
1741,9383,13
2732,7708,6
2702,3100,7
867,8511,17
1497,4376,11
1979,7888,9
1376,5612,4
655,4369,8
1614,413,6
2783,5932,13
2209,176,14
2230,4284,17
918,4774,4
1894,5652,12
1943,405,3
326,6720,14
2250,8035,4
2570,5114,15
1065,7437,16
1071,5957,6
1893,4294,13
2763,573,6
1931,1495,12
1507,3165,12
1642,4273,10
1120,3867,5
2622,1649,2
2632,6337,11
652,1413,3
2212,9167,3
1822,1157,15
2232,8803,3
2910,5357,7
1272,8052,8
2423,5799,9
1775,6216,3
118,5543,3
1531,1573,4
773,1759,17
53,3548,5
922,26,8
76,4152,4
1336,7745,13
2189,6930,15
1802,1099,16
2909,6983,12
2181,3321,5
11,9937,19
1535,9799,16
1633,7907,18
2992,1664,14
2629,343,18
2930,5978,20
2893,686,5
1395,391,7
1384,1270,7
1613,9232,18
2394,9029,16
1120,8447,3
128,188,14
822,8723,9
2949,9790,6
2013,612,11
29,270,9
2716,6667,15
1641,5326,20
2123,3658,12
857,1229,9
1308,1107,7
1746,7192,10
2998,9860,13
1869,977,8
118,8478,20
659,2037,1
2972,4200,15
76,5170,12
1696,5419,5
527,5873,7
1572,1348,20
1848,9040,20
554,2327,3
2846,4725,7
1272,7322,4
1345,4770,5
586,8191,17
2697,8079,15
596,8562,16
396,8135,9
2847,7432,17
743,6519,20
1085,8091,10
1946,105,15
542,4634,6
1496,6466,16
915,4429,15
1215,2686,9
2323,2360,1
2751,3050,5
2840,3963,8
1185,3417,6
403,540,17
1378,6775,6
1869,1585,5
964,9582,7
2657,3347,1
17,886,16
2436,7602,17
2021,1509,20
1772,898,8
2458,4110,7
942,1138,6
121,4097,4
1565,8661,13
2733,7795,10
1374,1556,15
1189,7111,12
944,7004,15
1173,7387,10
2263,9797,15
2107,7708,8
1478,7005,2
2855,5645,12
489,936,8
2769,3187,20
1310,6290,16
995,9025,17
2427,7762,1
1463,7985,13
1119,482,9
2985,9280,19
1656,2733,9
868,6601,12
1010,1662,6
843,9450,15
836,2250,1
1655,3283,4
2621,5111,16
2899,7172,13
525,2901,2
861,114,8
1369,9591,12
1559,8484,1
1552,4036,4
1793,7396,13
589,4423,19
994,2184,1
2151,4834,14
2371,4140,4
1381,8702,3
2553,8181,8
1345,6908,11
348,1901,2
1273,4127,20
2615,3256,15
2092,5382,20
2911,2205,1
1286,3147,16
518,4197,10
1430,2399,1
1654,6356,19
735,8365,16
1044,1339,8
2327,7029,2
896,6573,13
2996,7496,18
2802,5242,12
87,4694,8
2772,9071,15
1673,556,13
2617,5395,17
75,7369,7
1426,2959,11
1919,2413,8
2843,2705,14
2133,3083,6
2008,3642,3
2308,4349,3
239,6782,2
2355,9514,10
2058,5798,20
1438,2876,14
756,5012,5
979,1857,1
2152,8929,12
2472,2670,7
1273,2849,8
2889,9562,3
2473,7995,1
1095,3199,1
2962,3782,17
705,12,15
253,2697,8
816,5404,12
565,3057,4
2667,9771,15
1732,1617,7
230,5603,13
1482,1367,1
2393,5660,19
1472,1591,11
2776,8682,17
89,3451,12
287,8546,9
1562,8463,18
2627,1613,9
250,1835,11
2679,2522,7
2335,2665,2
2715,1317,9
469,7790,16
1893,906,16
1846,1963,5
2435,8023,3
586,9965,14
2224,8385,11
441,4135,13
373,6365,20
1364,6180,5
2302,5532,10
2244,4346,11
1380,1693,16
2686,5330,3
1589,7910,5
1436,5571,7
1548,8346,6
472,4503,10
673,7051,3
655,5521,16
71,9934,9
2754,1039,16
1716,4668,1
800,217,9
1645,9113,11
2635,486,19
794,4675,2
919,2634,17
2900,5743,12
2155,9205,19
2978,9794,2
2772,4626,14
2505,7885,2
309,4705,4
829,839,3
971,1717,18
1833,9636,1
691,7704,6
529,7138,16
1462,3320,2
2662,3454,4
1383,7377,11
2129,5958,17
2364,5396,5
1105,2353,13
900,5310,6
1396,7295,2
2960,8664,15
926,9069,12
1091,4225,9
1417,7949,1
1854,3101,17
1615,5177,5
2966,4762,9
2552,5394,16
3000,8636,18
2960,3003,17
2528,7263,16
477,7644,19
1474,2715,1
2525,7129,10
637,5840,7
1906,44,10
492,7720,5
230,324,5
1997,8811,3
2146,3722,12
2282,5110,17
356,804,11
1259,3023,6
963,3291,14
1972,8578,13
2504,3858,20
199,9554,19
1231,3307,15
1720,5525,7
2610,1101,13
806,4787,15
575,4005,20
2789,4732,16
1782,4867,6
2000,3984,15
670,6847,7
268,8212,5
1680,3597,5
1512,4130,18
1036,9548,20
580,6928,6
1329,6448,18
1281,9022,15
42,8423,9
2817,3319,9
2594,1842,1
1493,2387,18
464,3121,2
1345,8383,6
1192,5148,11
2110,4156,13
250,5113,20
957,7434,10
855,5307,3
474,894,16
1190,6679,15
178,6619,19
373,8824,15
2235,3916,11
2983,1539,8
1110,1746,17
2415,2273,9
487,7592,7
1622,1776,17
468,2067,15
1549,1235,3
648,5993,10
2286,8242,19
2180,4271,16
1553,4386,15
2164,8131,8
2792,3245,9
1117,6144,17
1991,6391,17
1702,837,12
2331,5007,15
1177,5082,7
1193,2168,12
1002,3534,16
2563,3082,10
2102,3997,20
90,8150,9
1051,1048,8
226,2778,1
972,5985,13
1924,3212,4
716,9016,8
2195,4422,6
1422,9605,13
2643,3091,4
2381,1374,7
2466,292,14
1141,8598,5
772,7347,2
1546,1003,15
2749,7986,3
2246,3441,17
793,7147,5
702,2649,14
336,4062,9
1561,7272,19
2476,5508,15
148,1937,7
2534,5891,14
1823,5388,20
282,9030,15
684,5486,7
1397,2851,3
1205,5796,10
1818,1579,20
2440,4935,7
1566,193,12
458,8093,18
420,5935,8
1284,2037,10
1850,261,1
2316,9333,15
1265,8965,7
514,2863,10
1757,6053,8
615,8477,5
2915,9546,10
1669,6657,14
1408,1575,14
891,5539,11
2971,6159,10
496,8908,14
1293,1913,6
2952,7572,18
478,2845,5
167,8775,3
987,3481,12
2162,1304,7
1891,8044,7
2972,8212,19
413,1554,11
858,1396,1
845,729,2
752,3802,7
2322,7813,5
1504,4056,16
1563,2204,19
343,2637,2
573,5428,7
2782,8059,18
1622,9950,13
315,401,12
2340,2943,10
961,9089,2
2807,1992,4
2247,3235,14
677,1142,10
1427,8786,14
108,6381,16
2693,4924,3
2886,8955,1
307,6838,7
391,623,19
1903,7489,1
876,5480,10
1617,3068,14
2991,119,7
1233,6351,12
135,5232,8
1355,6567,20
2430,3038,19
1001,903,6
1124,2839,10
388,616,7
1583,1425,18
1361,7542,1
2784,1593,2
1909,5404,4
1046,4800,19
1525,4998,2
461,7476,8
2611,5342,8
1976,3023,14
2424,1131,3
2865,6612,8
1578,4175,8
569,9792,5
2600,6303,14
752,9429,3
223,9024,6
2292,6754,12
2779,870,15
762,9248,20
368,3968,6
306,956,20
2268,3391,10
1327,6515,15
2850,4891,18
1918,5090,20
2892,1754,8
787,2421,2
1729,9892,10
654,841,17
1788,1544,16
1749,7273,16
1395,3790,17
2379,533,19
2940,4747,8
2380,9670,12
2514,968,11
84,1221,17
1839,7118,13
672,2240,13
1904,8155,16
2250,8392,18
1154,4424,18
802,8523,2
1010,7587,18
2278,3532,8
1761,6164,15
504,3444,15
748,1451,5
1274,942,19
2907,343,5
2883,6708,9
983,498,16
2437,4393,5
1676,4396,3
1336,4498,20
958,3308,3
2561,3494,8
293,5492,12
1192,9844,15
2431,7761,9
548,2961,5
2145,8054,13
1365,6175,3
2246,3032,5
2546,5361,11
2687,7601,19
693,1745,10
460,8607,19
130,9392,8
2695,7756,2
750,4839,1
38,6683,6
1099,1237,4
1536,1659,15
743,965,11
2481,5666,4
2738,6146,4
1375,9883,11
649,3637,19
2563,5428,18
1931,1006,7
2382,4454,11
1023,9715,7
2651,9488,17
259,6413,2
1178,2598,14
1873,8813,16
825,5346,6
1211,8468,12
2851,4442,13
1725,3798,15
258,1815,2
761,6405,5
2976,6034,11
2389,6033,11
997,1406,17
2046,2010,18
119,2792,2
2111,4678,1
2457,6551,7
1442,775,10
1322,8758,1
2630,4110,18
1559,786,14
210,2719,9
1082,3894,13
2253,7324,4
571,9864,18
2941,2925,13
249,5046,19
1331,6008,2
2236,3246,14
1295,7944,9
254,6186,19
1576,9969,4
2866,3376,6
1050,4457,17
935,76,9
1347,9502,1
534,8749,3
1176,827,14
2104,6586,14
516,4400,20
501,6884,13
596,525,8
853,2567,4
681,2387,4
1457,5012,3
444,8790,11
361,4376,13
397,7926,9
2068,9548,9
1018,344,18
2784,6979,14
1676,9613,4
681,203,12
1200,6506,9
1511,2844,1
374,648,19
2931,1013,20
2934,4619,8
2800,9808,5
91,2228,14
1272,8458,3
1391,1352,8
489,9509,17
6,4173,19
2270,6378,6
1697,4150,20
2104,7067,2
523,514,19
1741,8431,2
2548,1853,5
323,8246,17
1832,397,15
1537,1494,3
750,6366,2
1340,2515,17
395,6199,1
2002,7563,10
2618,2122,8
202,9139,7
11,1487,7
2741,7503,9
275,9053,3
2745,8708,8
2468,1128,3
2531,7262,1
267,7812,16
234,4372,9
1882,4711,13
1751,6090,16
1439,3028,13
1260,5440,14
2594,2271,14
2804,6705,20
1819,1580,18
2892,987,6
1034,8227,5
2559,9374,19
1251,8018,14
483,2643,4
2182,5462,6
2797,5433,8
1726,8574,20
871,3821,1
1213,6481,4
1175,891,5
1810,8509,12
73,7323,17
2579,2735,5
131,7462,17
1223,4949,4
1878,4454,18
2174,6337,7
2585,6621,15
1473,8810,16
981,6593,13
2341,659,4
155,2081,2
1582,4927,12
591,4474,18
298,7581,7
2977,7490,1
2217,9101,18
625,1381,2
1107,9537,9
30,9049,1
2090,4392,8
773,3894,12
587,3917,12
2140,7304,3
2228,6715,14
1896,7881,10
2535,5868,18
1626,8375,8
690,1550,20
2307,8025,14
1349,3107,5
741,2557,14
490,9418,1
587,6310,10
523,2938,20
785,7387,19
1899,7647,13
631,8645,6
691,7368,5
906,3050,2
1898,9943,17
648,9059,4
2674,6937,3
260,273,15
1439,3252,11
1830,7764,9
2640,7677,7
2283,4785,8
183,3529,13
2363,2785,16
1723,8483,5
1396,7803,9
1711,8123,8
374,4820,1
1490,8102,1
1535,9061,16
666,2737,8
2334,1539,16
1388,1922,11
2347,7416,2
2024,5156,8
2252,621,2
1712,8804,4
931,4225,11
1623,6286,19
2892,477,18
2866,7307,12
1401,6369,18
1228,1427,1
2995,3850,5
2521,8830,2
2480,9024,15
789,1173,6
2296,2240,9
2927,2423,8
1719,3153,5
154,1831,8
1843,8463,2
2933,2341,1
780,9000,18
1274,9843,7
858,570,15
1335,4746,1
2535,4861,4
1019,3340,4
2036,2789,2
2915,4407,1
534,9882,8
925,6650,1
1845,8231,18
1052,5730,17
1646,703,3
1688,364,12
1990,3658,13
944,4992,2
1395,4403,7
904,380,16
1799,8796,12
439,2277,18
1729,4371,11
1448,4246,15
847,1379,17
1092,2268,16
1589,1506,5
1017,2087,6
1632,4396,18
1427,2804,17
1814,443,11
2710,2384,7
648,3884,9
1464,8898,10
494,9377,16
1065,8,13
1620,3967,3
1364,7773,6
953,2527,3
2768,4995,13
120,864,15
2567,7410,12
2106,6240,9
1243,5803,8
1174,9096,19
7,7065,12
2903,3333,14
537,26,5
2831,1208,15
2979,3293,2
1085,5382,9
1378,8887,16
1003,7018,18
2871,9088,11
2391,9370,13
1912,9219,16
201,9576,13
1377,6964,14
2801,3330,17
2514,8105,4
35,2842,7
2912,9004,11
242,5474,19
2156,842,2
1622,417,13
788,8223,12
576,2640,18
133,2520,18
1231,5567,3
1235,5947,6
2465,6845,11
2462,7089,10
1679,262,2
2636,9330,10
2048,3239,13
1040,5555,9
2152,4977,15
2316,1622,3
1067,8800,17
1600,6659,14
217,1603,6
2934,5348,1
2344,8763,20
686,9259,4
902,8966,16
938,5170,6
1191,6937,13
298,5521,10
2755,4183,14
706,2876,16
495,6842,4
2450,7952,20
822,3367,14
2813,1678,19
858,2897,19
2754,1378,14
1488,2017,1
2490,802,5
274,4768,13
2177,2999,19
1053,8874,9
1600,4211,11
1382,3431,18
440,9825,13
881,6963,4
1489,9221,1
395,4504,17
2971,2991,13
2836,2094,15
790,1768,8
1275,2959,4
2096,2725,19
2583,2168,8
735,5132,12
754,3469,16
50,6062,9
2181,333,20
1663,8016,14
2183,2314,10
565,1799,10
186,1199,6
341,6074,14
1149,44,15
2165,3630,1
263,2163,12
2294,8217,5
2176,8880,16
1874,2941,4
2044,1191,19
1684,5301,20
2649,5257,19
881,7289,3
673,8350,20
2315,4202,12
450,5801,17
2713,9270,19
2173,825,3
1110,4657,19
1572,4576,11
729,3145,19
2397,214,17
2895,9795,10
2231,473,17
1211,3419,8
2961,6462,5
501,3767,3
2724,6263,11
2020,317,20
1134,4987,8
1166,1559,11
1473,5000,20
671,2078,4
2196,2241,9
2792,6685,5
1363,5238,5
2845,2887,18
342,243,17
42,2251,1
621,3822,13
2648,8290,19
1648,2482,16
277,9627,16
1045,3894,19
532,7052,10
1113,1965,19
1165,6869,13
1530,6204,12
1547,9511,17
2211,7191,7
303,5926,3
301,3803,15
599,7723,14
762,3329,17
421,3671,10
1328,3773,5
2619,1948,2
2344,4009,7
1678,6837,9
1834,4768,7
2961,1346,1
744,3765,4
266,5049,10
788,5824,18
2024,4173,1
2309,2406,19
888,9328,7
2646,167,17
1950,4188,14
1276,371,10
2803,5650,5
521,7551,5
360,5526,13
2451,8456,1
2971,4494,2
2302,18,3
1386,7860,4
2776,6247,15
2341,7609,4
41,8946,8
1799,7315,17
2523,1002,8
629,2715,11
1258,5732,12
1763,6319,1
2004,2829,16
2893,5293,9
521,4513,12
2752,7316,6
789,2540,13
2915,4200,5
929,2984,8
1299,1124,16
1512,5772,9
2833,4433,17
786,6530,16
1700,593,12
1414,634,14
596,6055,13
2938,1657,10
2397,4188,8
776,6480,17
671,3026,3
864,7033,4
2597,2128,5
383,8192,6
2023,9486,1
2728,4291,15
783,9796,9
1150,3830,16
1664,3886,3
1144,6229,3
3000,9285,15
1935,3411,11
1102,3300,7
473,7004,14
1353,137,9
479,3173,15
2733,1238,10
953,7521,9
827,4606,2
1279,2726,13
701,2309,20
1960,9304,2
505,1116,13
2027,2181,5
2884,6227,13
1115,1856,15
397,1950,7
2067,2567,1
2590,1791,4
900,1760,1
1483,7698,11
67,5600,16
125,8733,19
794,6574,17
2148,1481,9
2883,8262,10
1749,1624,3
818,2967,7
1014,548,6
1262,3500,15
2563,5362,15
678,6472,15
194,1522,6
1740,889,2
2635,6239,3
489,9744,12
254,8216,13
717,68,17
1174,6014,15
1329,7259,13
616,7767,10
2331,5413,18
745,9019,7
2579,7030,5
844,1630,19
303,2532,19
2438,3897,18
1227,4113,18
2148,2869,1
528,5909,10
2571,2273,11
936,6398,4
1570,161,5
1645,2282,11
818,6374,5
2855,529,19
1649,1913,5
2384,6221,11
1784,6428,19
1716,4654,14
2937,1004,2
2879,2751,20
2797,6526,5
2848,5148,20
518,1777,2
2619,6842,12
1234,4559,13
2270,6456,6
659,6143,6
2063,1137,14
1925,7817,10
36,6775,5
968,4890,7
352,1362,10
108,905,6
2479,7398,7
861,3657,17
1849,3531,19
114,6733,7
1938,268,4
2781,396,5
565,8293,16
1335,4489,12
979,6504,12
508,2617,6
1798,5517,9
117,796,18
1999,8504,3
2979,8229,16
1545,6595,18
2086,1482,2
1438,9590,19
345,3346,18
1458,2825,8
2932,1815,10
2659,8110,7
1541,4116,18
2310,5717,11
2942,2444,10
849,7413,8
1370,7282,18
2063,9098,9
2581,6774,17
1025,9158,18
2081,5999,6
1751,3483,5
85,3078,1
1491,5085,13
2623,3222,8
1495,347,3
1483,1228,3
1740,1518,16
125,4904,20
995,7636,3
594,9619,14
2017,1665,13
816,9181,12
1869,8165,4
1386,2599,8
2329,3061,4
412,5741,6
238,9362,17
2694,2500,15
1837,1401,17
2079,1650,2
1851,6267,19
568,3247,20
2106,7424,13
348,6072,14
34,9617,3
532,4428,12
2739,551,2
2855,6489,15
607,7433,1
1787,5705,8
2427,1498,8
527,3330,19
2793,1572,7
1836,1496,16
1420,6236,18
2712,8225,19
1978,412,7
169,4955,19
2863,5377,5
1977,3503,3
1982,5005,10
2545,8472,16
376,6264,6
1611,7006,17
2268,8876,3
2029,5133,20
1598,9927,3
1512,6803,15
1277,945,14
1236,1889,20
2323,1376,10
898,4979,11
2757,6973,7
315,544,18
108,9694,2
371,8310,14
1661,7412,8
1952,7081,20
2087,3862,14
1052,6334,5
1820,8566,19
1151,3368,4
931,1332,15
24,4113,6
213,9548,10
2770,7780,19
2645,8977,15
1967,7789,15
260,9721,8
1696,2942,6
88,252,5
1806,5949,5
83,9974,12
1188,9427,17
1749,8125,17
288,8759,12
240,6516,18
276,4001,9
462,693,9
778,9844,2
1904,7692,4
183,9814,14
1328,5234,3
90,2977,18
2922,2736,4
515,3759,15
1195,6900,12
981,6777,3
1633,6350,11
2522,3201,20
2579,286,6
2919,5822,9
1696,4535,9
1910,212,5
2907,5607,17
1955,5860,14
2569,5187,18
2673,6529,12
1458,6432,2
970,4106,15
1609,1630,17
93,6551,3
304,2524,9
215,3050,6
2043,8491,11
1395,8872,13
2979,9651,11
945,7590,5
378,7089,6
2722,9064,19
475,8025,4
2048,903,7
1021,1867,11
2858,7761,9
1526,2384,6
1844,3971,17
2093,297,15
1719,8407,17
945,9722,4
2817,7369,6
1633,6164,13
2875,8502,12
1093,5102,11
739,1616,2
491,167,3
2337,6632,14
281,2133,4
2645,4142,6
354,2361,13
1595,5133,20
156,2243,18
2294,6783,20
1426,8153,12
243,4854,14
823,6129,14
152,7575,12
340,3233,8
2734,4145,16
1583,1473,20
2566,4602,12
1889,3160,9
2612,8938,5
2840,3363,12
2639,7658,13
1175,133,5
1193,4603,2
799,7704,4
2363,5557,1
2720,2895,16
917,3087,13
2170,3369,17
1875,3082,1
11,5693,6
651,804,2
2110,5825,2
1177,1752,5
866,8747,16
1911,3718,18
1158,3535,3
380,2879,19
2851,5772,10
1476,6091,15
2887,8586,5
1487,9685,11
823,3763,6
1984,8511,10
1442,4637,9
2868,7663,10
484,6472,10
2031,8971,17
40,8586,19
2946,8822,11
1606,5783,4
883,8000,17
1907,7133,10
2249,5963,10
2291,4542,9
234,5166,20
1958,5799,4
2729,7707,3
406,312,1
1507,9612,6
1853,5916,12
2340,3674,9
2946,1983,18
946,1723,15
2861,4593,18
1079,1866,20
770,201,4
226,6509,3
1196,3713,2
181,7118,19
747,8191,13
2533,1819,17
240,6689,7
2821,283,11
1946,1691,4
2956,6143,14
2252,5831,5
1628,2730,19
1061,5435,3
2697,1402,19
1815,8996,7
372,9674,18
755,8919,13
952,5887,1
424,1447,14
604,8878,9
2153,6017,11
1402,1289,20
2206,7773,17
2523,8353,19
2113,1427,8
25,5634,18
2835,9128,11
171,7822,14
378,1905,20
500,858,2
241,3064,16
30,3912,16
2084,1759,10
2653,9741,4
731,6793,6
1327,8317,11
1484,191,2
389,1972,1
2588,9850,7
2778,1499,16
1060,2723,5
2208,3216,15
2201,8791,16
172,1879,18
1526,164,13
790,4260,8
2143,4860,14
2050,1947,15
469,6366,4
1251,9501,7
1533,5309,15
1853,8208,15
641,341,18
1492,5392,10
1360,497,20
188,1494,16
112,9258,13
617,9773,9
2249,1792,14
440,7781,3
2669,6264,12
2647,2484,6
1459,9807,11
1655,7380,7
2009,1139,17
2757,6106,12
1650,8584,5
627,2131,1
2373,2388,16
1955,3252,11
2183,8953,16
1291,6054,2
367,6500,8
1543,3411,2
1407,3470,1
1922,4807,3
1755,3879,8
1841,8069,15
558,6131,12
287,3264,13
1053,1176,10
516,7509,1
1522,2321,16
1719,8528,17
1713,6644,17
1439,6541,11
1817,8375,20
147,7783,12
684,8519,10
269,9244,7
1711,5547,12
2412,6541,19
30,6409,10
4,4739,13
2443,193,1
671,3023,13
207,2214,16
1456,6997,10
2017,533,6
2441,8693,16
452,171,11
63,1726,20
1997,488,17
1738,3310,7
2589,5317,2
1622,2505,8
1216,2774,11
2945,5212,4
2337,5838,13
2417,6502,20
2174,6698,11
416,4060,14
1998,7586,18
827,7343,5
1323,888,18
2395,3722,6
1136,8388,20
818,9008,12
272,7610,9
2669,7626,13
2573,5661,14
1779,9979,5
251,3213,4
382,7487,10
689,3349,19
2921,1315,8
2999,8790,12
696,9070,8
689,3186,13
2939,5764,15
442,6179,10
2456,5396,1
91,945,15
2848,7642,12
313,7066,5
2683,8616,10
296,423,4
1813,4748,12
2015,7147,3
663,6703,16
2620,6700,17
2448,4318,20
1713,3030,19
1476,43,18
2745,5437,3
2396,4708,15
759,6924,9
1189,6016,11
1974,6851,17
2105,3340,4
1183,2978,1
483,6780,17
191,1428,10
486,9263,15
6,9626,9
261,6554,8
814,9358,6
2672,5645,20
1713,4255,16
2800,9955,6
2455,7266,11
2325,3463,20
1212,109,16
2202,2180,4
354,3861,13
877,2736,10
72,441,1
2363,5158,2
1976,814,3
791,1737,17
1796,1646,17
308,1209,6
2508,6385,20
287,7798,9
1288,5320,8
1641,7172,20
1202,7098,4
2102,5578,15
2546,9053,15
926,7508,17
817,7119,11
680,9923,1
996,7087,13
147,4444,6
2564,5898,7
1739,852,16
649,4960,11
909,6889,12
180,2091,7
1398,7596,9
607,6726,4
805,7531,2
2887,5840,1
1075,7112,8
2160,9413,1
334,9310,6
1104,2059,15
1033,58,11
963,7021,7
936,8299,14
1872,4542,18
891,3795,2
1465,5522,20
1139,9883,8
2005,4436,12
538,7690,8
1932,1125,6
1399,9126,7
2007,6892,7
1781,699,4
2041,6320,6
92,4203,2
1768,6568,17
2589,5043,8
104,2150,13
2164,3858,20
2041,6040,17
132,2605,3
581,563,15
222,6007,19
595,1194,7
805,2654,15
1544,7714,14
1347,4792,13
1882,4149,16
2160,438,4
1290,7641,18
2644,7666,13
866,7399,8
1150,6274,2
1266,5889,2
466,2430,1
1550,2503,18
1205,3849,3
1902,4302,14
1398,6516,6
1514,2878,4
1619,4643,1
1879,1508,14
1480,7273,19
1541,3021,13
2266,2595,19
1739,8390,11
1732,2548,10
1173,5850,8
1045,9454,7
572,4252,14
2847,5399,18
741,5757,19
1472,6610,17
1868,7287,12
1966,5450,11
2069,7415,4
605,3619,18
386,2496,20
2670,2098,2
748,9458,11
2972,7135,17
1153,1253,9
2842,1519,16
1429,7698,16
1387,6490,7
446,9324,10
2668,312,14
2233,4744,14
438,3804,3
1776,4369,6
1019,3440,18
2882,1585,4
2087,7153,15
1593,9684,5
1535,3141,5
696,1983,8
1172,5065,13
2527,8260,18
2099,8462,18
107,2384,10
1689,9442,16
1600,118,8
2935,2173,19
1757,8437,7
508,1810,9
923,6314,17
2359,2945,20
2733,4215,11
713,4790,18
2895,5011,1
1189,5890,9
1840,1733,11
983,6609,5
1968,8580,11
75,3819,18
1212,6469,1
1367,1562,11
2492,5812,7
1398,4922,1
875,9256,2
501,3424,20
2105,39,9
2092,9941,7
2192,6134,15
1700,1994,1
550,2161,10
2565,3392,7
389,5505,7
436,5188,7
1676,7456,16
1050,8871,16
2607,6335,11
596,386,13
1743,6376,11
1960,8115,18
1111,2001,4
1404,9131,20
946,2490,7
1412,7060,5
2511,1881,11
1191,8655,5
2392,5246,4
1786,9914,10
2951,6815,18
166,2235,5
1500,1272,17
2196,3976,20
1366,5155,15
1056,7911,17
2018,5569,20
2894,3800,7
1987,3279,8
1870,1703,7
2568,3145,7
1068,3163,19
1314,8173,19
244,7167,11
765,2381,12
1099,7286,10
825,9960,7
2604,7823,16
597,3746,5
1195,5742,6
2654,9109,6
2031,2828,16
1878,1332,8
2364,8583,16
1451,6454,3
2970,9109,13
1109,154,11
10,4368,4
1543,4134,13
2939,5083,10
160,9134,4
1869,8942,16
1451,2091,6
152,2109,8
1677,8263,11
2793,8147,18
636,7868,9
2394,9839,1
